link,title,pubDate,description,thumbnail
https://kumparan.com/kumparanbola/indra-sjafri-ucapkan-terima-kasih-ke-pelatih-klub-di-ri-tak-tc-bisa-berprestasi-21DjfmRKwJ0,Indra Sjafri Ucapkan Terima Kasih ke Pelatih Klub di RI: Tak TC Bisa Berprestasi,2023-09-19T14:58:29.000Z,Indra Sjafri menyebut pelatih-pelatih klub Liga 1 dan Liga 2 bisa membuat pemain-pemain berkembang dengan baik. #kumparanBOLA #Bola #bigmatch,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01haprkdq6ktqhvbec1jgv1xyg.jpg"
https://kumparan.com/kumparannews/anies-kenang-masa-kecilnya-dan-pesan-ibunya-untuk-yang-membiayai-orang-tua-21DjaVD4Qur,Anies Kenang Masa Kecilnya dan Pesan Ibunya untuk yang Membiayai Orang Tua,2023-09-19T14:55:27.000Z,"Anies dalam dalam acara Mata Najwa ""3 Bacapres Bicara Gagasan"" berpesan kepada seluruh anak muda untuk menafkahi orang tuannya.","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapyqc7ae68rw3s6h0mg54rn.png"
https://kumparan.com/kumparannews/kecelakaan-di-cengkareng-pengendara-motor-tewas-terlindas-truk-21DjF3vPqGr,"Kecelakaan di Cengkareng, Pengendara Motor Tewas Terlindas Truk",2023-09-19T14:46:56.000Z,Pemotor diduga hilang konsentrasi dan oleng menyenggol bumper truk. #newsupdate #update #news #text,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01gasng4gfvyzy4z4awe1mm7jx.jpg"
https://kumparan.com/kumparannews/relawan-penyandang-tuli-bersama-anies-siap-berjuang-setarakan-bahasa-isyarat-21DjSyAMcpS,Relawan Penyandang Tuli Bersama Anies Siap Berjuang Setarakan Bahasa Isyarat,2023-09-19T14:46:02.000Z,Relawan penyandang tuli Indonesia deklarasikan dukungan untuk Anies-Cak Imin.,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapy6q5smwn9xgyjrt3rvf4d.png"
https://kumparan.com/kumparannews/komitmen-berantas-korupsi-ganjar-pranowo-janji-bakal-perkuat-kpk-21DjLrqhLqa,"Komitmen Berantas Korupsi, Ganjar Pranowo Janji Bakal Perkuat KPK",2023-09-19T14:38:48.000Z,Ganjar tegaskan komitmennya untuk memperkuat KPK dalam memberantas korupsi di Indonesia.,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapxwk9ec85smz05zfxdb7aj.png"
https://kumparan.com/ayu-novita-1600137942246632136/darimana-ucapan-mohon-izin-itu-berasal-21CZK6u2k92,Darimana Ucapan Mohon Izin Itu Berasal?,2023-09-19T14:31:53.000Z,"Sebenarnya kebiasaan untuk mengucapkan mohon izin ini berasal darimana, sih? #userstory","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapxgw4bcsmqrkpeqjf8t4nz.jpg"
https://kumparan.com/lampunggeh/pelatih-sepak-bola-psbl-bandar-lampung-paul-cumming-tutup-usia-21DjF6mAZvf,"Pelatih Sepak Bola PSBL Bandar Lampung, Paul Cumming, Tutup Usia",2023-09-19T14:34:10.000Z,"Pelatih PBSL Bandar Lampung 2004-2005, Paul Cumming, tutup usia pada Selasa (19/9) pukul 05.30 WIB di Dusun Drigu, Malang, Jawa Timur. #publisherstory #lampunggeh","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapxgd0w0njq2bmrxne9tks2.jpg"
https://kumparan.com/kumparannews/ma-potong-hukuman-uang-pengganti-surya-darmadi-dari-rp-41-9-t-jadi-rp-2-2-t-21DiF1l2lar,"MA Potong Hukuman Uang Pengganti Surya Darmadi: dari Rp 41,9 T Jadi Rp 2,2 T",2023-09-19T14:33:37.000Z,"Mahkamah Agung (MA) memperberat hukuman pidana penjara terhadap Surya Darmadi. Namun, sekaligus memotong hukuman uang pengganti pemilik dari Darmex Group itu. #newsupdate #update #news #text","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01gr0md7yms5ebygmdc86gkqqq.jpg"
https://kumparan.com/kumparannews/panti-viral-di-medan-ditutup-sementara-karena-tak-punya-izin-operasi-21DiWbcH9hK,Panti Viral di Medan Ditutup Sementara karena Tak Punya Izin Operasi,2023-09-19T14:32:53.000Z,"Ibu asuh panti, Lia, tampak menangis saat melihat anak-anak asuhnya didata untuk dibawa oleh Dinsos. #newsupdate #update #news #text","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapf2rre5m0js0hkajafzekm.jpg"
https://kumparan.com/kumparanbola/erick-thohir-usai-timnas-u-24-tekuk-kirgizstan-tetap-fokus-hingga-laga-terakhir-21DiUy8Igjv,Erick Thohir Usai Timnas U-24 Tekuk Kirgizstan: Tetap Fokus hingga Laga Terakhir,2023-09-19T14:20:35.000Z,Timnas U-24 Indonesia masih punya dua laga lagi di fase grup Asian Games. #kumparanBOLA #BOLA #bigmatch #text,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01haprkgj1c871kyqf12dsktf6.jpg"
https://kumparan.com/donny-syofyan/jepang-menuju-kesetaraan-gender-21DivXkbVTm,Jepang Menuju Kesetaraan Gender,2023-09-19T14:25:32.000Z,Ini adalah pertama kalinya lima wanita menjadi bagian dari kabinet sejak 2014. Secara keseluruhan ada 19 menteri di kabinet. #userstory,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapwr1gsb6423ywtp2ggr8nk.jpg"
https://kumparan.com/berita-terkini/mengenal-kalimat-tunggal-dan-majemuk-dalam-bahasa-indonesia-21DiqbNkLYW,Mengenal Kalimat Tunggal dan Majemuk dalam Bahasa Indonesia,2023-09-19T14:14:51.000Z,"Dalam bahasa Indonesia, kalimat tunggal adalah kalimat yang hanya terdiri dari satu klausa. Ini penjelasannya beserta kalimat majemuk.","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapwk1jh0n46fcwn392y66kp.jpg"
https://kumparan.com/kumparannews/kpk-kebijakan-karen-agustiawan-impor-lng-sepihak-tak-direstui-pemerintah-21DiDKSYubN,"KPK: Kebijakan Karen Agustiawan Impor LNG Sepihak, Tak Direstui Pemerintah",2023-09-19T14:05:04.000Z,"""Tindakan GKK alias KA (Karen) tidak mendapatkan restu dan persetujuan dari pemerintah saat itu,"" kata Firli Bahuri. #newsupdate #update #news #text","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01haps6bn9pzpqz4pxa3mggzxy.jpg"
https://kumparan.com/kumparannews/firli-bahuri-tak-pernah-ada-pertemuan-pimpinan-kpk-dengan-tahanan-di-lantai-15-21DiYRs731Q,Firli Bahuri: Tak Pernah Ada Pertemuan Pimpinan KPK dengan Tahanan di Lantai 15,2023-09-19T14:06:57.000Z,"""Saya pastikan saya sudah cek dengan semua pimpinan, tidak pernah terjadi pertemuan antara pimpinan dan tersangka di lantai 15,""#newsupdate #update #news #text","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01h92vbh1b8rxdcdss28phnbw8.jpg"
https://kumparan.com/kumparanbola/foto-timnas-u-24-bungkam-kirgistan-di-laga-perdana-asian-games-2022-21DikCPFA2G,Foto: Timnas U-24 Bungkam Kirgistan di Laga Perdana Asian Games 2022,2023-09-19T14:03:05.000Z,Lihat lagi momen Timnas U-24 Indonesia bungkam Kirgistan di Asian Games. #kumparanBOLA #bolaupdate #happening #text,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01haprkgn6h8962qzrghrxr0rb.jpg"
https://kumparan.com/kumparannews/foto-water-bombing-dikerahkan-padamkan-kebakaran-tpa-putri-cempo-solo-21DiGFdyCPE,Foto: Water Bombing Dikerahkan Padamkan Kebakaran TPA Putri Cempo Solo,2023-09-19T13:46:42.000Z,Pengeboman air cukup efektif memadamkan kebakaran di fasilitas penanganan sampah tersebut. #newsupdate #update #news #text,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01happaysddttfc0aa7pm9fkgb.jpg"
https://kumparan.com/kumparanbola/hasil-asian-games-gol-ramai-hugo-bawa-timnas-u-24-hajar-kirgistan-21DgcYIqShx,Hasil Asian Games: Gol Ramai-Hugo Bawa Timnas U-24 Hajar Kirgistan,2023-09-19T13:31:22.000Z,Timnas U-24 mampu menjalani laga perdana dengan kemenangan. #kumparanBOLA #bola #text #bigmatch,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01haprkgj1c871kyqf12dsktf6.jpg"
https://kumparan.com/kumparannews/kecelakaan-beruntun-libatkan-3-truk-kontainer-di-pintu-tol-tanjung-priok-jakut-21Di79P6fUg,"Kecelakaan Beruntun Libatkan 3 Truk Kontainer di Pintu Tol Tanjung Priok, Jakut",2023-09-19T13:37:39.000Z,"Kasat PJR Polda Metro Jaya Kompol Sutikno mengatakan, kecelakaan itu berawal dari saat truk B 9427 SYO mengalami gangguan. #newsupdate #update #news #text","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01hapsg5q91dbjargvq7ha2mrc.jpg"
https://kumparan.com/kumparanmom/standard-chartered-terapkan-5-bulan-cuti-melahirkan-untuk-ayah-21DciubipS2,Standard Chartered Terapkan 5 Bulan Cuti Melahirkan untuk Ayah,2023-09-19T13:40:09.000Z,Kini parental leave di Standard Chartered sama-sama diterapkan 5 bulan untuk karyawan perempuan maupun laki-laki! #momsupdate #moms #update #text,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1572485744/zz2uup5oz78oiw38ufkr.jpg"
https://kumparan.com/kumparannews/foto-rompi-oranye-karen-agustiawan-21DhjqcYoKZ,Foto: Rompi Oranye Karen Agustiawan,2023-09-19T13:33:23.000Z,"KPK menahan mantan Direktur Utama Pertamina, Karen Agustiawan. Ia adalah tersangka kasus dugaan korupsi impor LNG. #newsupdate #update #news #text","https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_480,f_jpg/v1634025439/01haps61h6fmvz84x994jh35f8.jpg"
https://www.merdeka.com/peristiwa/pengumuman-untuk-pembaca-merdekacom.html,Pengumuman Untuk Pembaca merdeka.com,2023-07-13T05:39:00.000Z,"Untuk sementara, Anda dapat mengakses berita terbaru dan terpercaya di merdeka.com versi mobile melalui smartphone Anda. Kami berharap Anda tetap setia membaca merdeka.com sebagai sumber informasi yang bisa diandalkan.",http://klimg.com/merdeka.com/i/w/news/2023/07/13/1565795/670x335/pengumuman-untuk-pembaca-merdekacom.jpg
https://www.merdeka.com/peristiwa/semarang-gandeng-korsel-bangun-sistem-suplai-air-bersih-target-jadi-terbaik-di-ri.html,"Semarang Gandeng Korsel Bangun Sistem Suplai Air Bersih, Target jadi Terbaik di RI",2023-07-06T12:50:00.000Z,Diharapkan Smart Water Cities Pilot Evaluation Project ini nantinya bisa mencapai kesepakatan MoA (Memorandum of Agreement) hingga membuahkan hasil yang diperkirakan bisa rampung pada bulan Desember 2023.,http://klimg.com/merdeka.com/i/w/news/2023/07/07/1565790/670x335/semarang-gandeng-korsel-bangun-sistem-suplai-air-bersih-target-jadi-terbaik-di-ri.jpeg
https://www.merdeka.com/peristiwa/pemkot-cilegon-sabet-terbaik-ke-3-di-grand-design-pembangunan-kependudukan-award.html,Pemkot Cilegon Sabet Terbaik ke 3 di Grand Design Pembangunan Kependudukan Award,2023-07-05T12:28:28.000Z,"Wali Kota Helldy menyampaikan, pihaknya memaparkan arah kebijakan yang dituangkan dalam program lima tahunan pembangunan kependudukan Indonesia untuk mewujudkan target pembangunan kependudukan.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565783/670x335/pemkot-cilegon-sabet-terbaik-ke-3-di-grand-design-pembangunan-kependudukan-award.jpg
https://www.merdeka.com/otomotif/pertamax-ron-95-segera-dipasarkan-toyota-indonesia-bilang-mobil-mobilnya-siap-minum.html,"Pertamax RON 95 Segera Dipasarkan, Toyota Indonesia Bilang Mobil-mobilnya Siap Minum!",2023-07-05T08:57:45.000Z,"Secara spesifikasi mesin, mobil-mobil Toyota tidak ada masalah mengonsumsi bioetanol 5 persen seperti Pertamax Green 95.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565778/670x335/pertamax-ron-95-segera-dipasarkan-toyota-indonesia-bilang-mobil-mobilnya-siap-minum.jpeg
https://www.merdeka.com/peristiwa/tanam-500-pohon-produktif-di-bone-gubernur-sulsel-ajak-warga-lindungi-bumi.html,"Tanam 500 Pohon Produktif di Bone, Gubernur Sulsel Ajak Warga Lindungi Bumi",2023-07-05T06:23:20.000Z,"Gubernur Sulawesi Selatan, Andi Sudirman Sulaiman mendorong masyarakat untuk bergerak dalam aktif dalam gerakan penanaman pohon.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565769/670x335/tanam-500-pohon-produktif-di-bone-gubernur-sulsel-ajak-warga-lindungi-bumi.jpeg
https://www.merdeka.com/foto/peristiwa/ribuan-pelamar-serbu-pameran-bursa-kerja-di-sugbk.html,Ribuan Pelamar Serbu Pameran Bursa Kerja di SUGBK,2023-07-05T05:57:31.000Z,Ribuan Pelamar Serbu Pameran Bursa Kerja di SUGBK. Pameran bursa kerja untuk menekan angka pengangguran digelar di Stadion Utama Gelora Bung Karno (SUGBK). Pameran ini berlangsung pada 4-5 Juli 2023. Sekitar 100 perusahaan nasional turut meramaikan pameran busa kerja dengan menawarkan berbagai posisi pekerjaan.,http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565763/670x335/ribuan-pelamar-serbu-pameran-bursa-kerja-di-sugbk.jpg
https://www.merdeka.com/foto/peristiwa/jejak-serangan-besar-besaran-israel-di-jenin-yang-tewaskan-12-warga-palestina.html,Jejak Serangan Besar-besaran Israel di Jenin yang Tewaskan 12 Warga Palestina,2023-07-05T05:23:51.000Z,"Israel menarik pasukannya setelah melancarkan serangan militer ke kamp pengungsian Palestina di Jenin sejak Senin (3/7) pagi. Dalam serangan tersebut, sebanyak 12 warga Palestina dilaporkan tewas. Selain itu, serangan juga menyisakan banyak kerusakan di wilayah permukiman warga Palestina.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565755/670x335/jejak-serangan-besar-besaran-israel-di-jenin-yang-tewaskan-12-warga-palestina.jpg
https://www.merdeka.com/peristiwa/live-streaming-panas-rapat-dpr-dengan-korlantas-polri-bahas-polemik-sim.html,LIVE STREAMING: Panas Rapat DPR dengan Korlantas Polri Bahas Polemik SIM,2023-07-05T05:14:58.000Z,"Komisi III DPR menggelar rapat dengan Kakorlantas Polri Irjen Firman Shantyabudi, Rabu (5/7). Adapun rencana pembahasan terkait PNBP, program kerja prioritas pelaksanaan tupoksi, termasuk berbagai hambatan.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565751/670x335/live-streaming-panas-rapat-dpr-dengan-korlantas-polri-bahas-polemik-sim.jpeg
https://www.merdeka.com/foto/artis/6-potret-putri-titian-amp-keluarga-liburan-di-jepang-iori-dan-iago-gemesin-banget.html,"6 Potret Putri Titian dan Keluarga Liburan di Jepang, Iori dan Iago Gemesin Banget!",2023-07-05T04:51:00.000Z,"Keluarga pasangan Putri Titian dan Junior Liem menikmati momen liburan di luar negeri. Kali ini Putri Titian dan Junior Liem berlibur di Jepang. Putri Titian dan Junior Liem bersama kedua putra tercinta, Iori dan Iago. Intp yuk momen keseruan keluarga pasangan Putri Titian dan Junior Liem liburan di Jepang.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565748/670x335/6-potret-putri-titian-keluarga-liburan-di-jepang-iori-dan-iago-gemesin-banget.jpg
https://www.merdeka.com/foto/artis/7-momen-keseruan-nikita-willy-amp-keluarga-di-bali-potret-lucu-baby-izz-bikin-salfok.html,"7 Momen Keseruan Nikita Willy dan Keluarga di Bali, Potret Lucu Baby Izz Bikin Salfok",2023-07-05T04:31:00.000Z,"Nikita Willy sedang menikmati momen liburan di Bali. Nikita Willy tak sendiri, dia bersama keluarga tercinta di Bali. Nikita Willy turut membawa serta sang buah hati, Issa Xander Djokosoetono atau Baby Izz. Potret lucu Baby Izz bikin salfok. Ini potretnya.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565741/670x335/7-momen-keseruan-nikita-willy-keluarga-di-bali-potret-lucu-baby-izz-bikin-salfok.jpg
https://www.merdeka.com/foto/artis/potret-al-ghazali-dan-el-rumi-berburu-kuliner-indonesia-di-camden-market-london.html,Potret Al Ghazali dan El Rumi Berburu Kuliner Indonesia di Camden Market London,2023-07-05T04:13:22.000Z,"Al Ghazali dan El Rumi tengah berada di London. Di sana, mereka berkunjung ke Camden Market untuk berburu kuliner khas Indonesia. Dua pria ganteng anak Ahmad Dhani dan Maia Estianty itu akhirnya menemukan rendang dan mencoba untuk menyantapnya. Intip beberapa potretnya berikut ini.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565737/670x335/potret-al-ghazali-dan-el-rumi-berburu-kuliner-indonesia-di-camden-market-london.jpg
https://www.merdeka.com/peristiwa/bukan-cuma-smartphone-teknologi-di-dapur-juga-mesti-di-upgrade.html,"Bukan cuma Smartphone, Teknologi di Dapur juga mesti di-Upgrade",2023-07-05T04:00:00.000Z,"Dapur sering dianggap lokasi yang tak penting untuk diperhatikan. Apalagi ada slogan, dapur yang penting nyaman.",http://klimg.com/merdeka.com/i/w/news/2023/07/07/1565789/670x335/bukan-cuma-smartphone-teknologi-di-dapur-juga-mesti-di-upgrade.jpg
https://www.merdeka.com/foto/artis/8-bulan-tinggal-di-rumah-baru-bali-jessica-iskandar-amp-keluarga-pindah-ke-jakarta.html,"8 Bulan Tinggal di Rumah Baru Bali, Jessica Iskandar dan Keluarga Pindah ke Jakarta",2023-07-05T03:59:00.000Z,"Jessica Iskandar memiliki hunian impiannya bersama keluarga di Bali. Namun sayang, baru saja delapan bulan menetap di sana mereka memutuskan untuk kembali menetap di Jakarta. Entah apa yang menjadi alasan besar itu dibuat oleh Jessica dan suami. Berikut ulasannya.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565735/670x335/8-bulan-tinggal-di-rumah-baru-bali-jessica-iskandar-keluarga-pindah-ke-jakarta.jpg
https://www.merdeka.com/foto/peristiwa/semangat-pemain-difabel-ikut-seleksi-timnas-amputasi-indonesia-u-23.html,Semangat Pemain Difabel Ikut Seleksi Timnas Amputasi Indonesia U-23,2023-07-05T03:46:19.000Z,"Semangat Pemain Difabel Ikut Seleksi Timnas Amputasi Indonesia U-23. Timnas Amputasi Indonesia U-23 akan berpartisipasi dalam ajang kejuaraan Artalive Challange Cup&ndash;Piala ACC 2023 di Malaysia, 19&ndash;24 Juli mendatang. Menjelang menghadapi kejuaraan tersebut, Timnas Amputasi Indonesia U-23 membuka seleksi nasional.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565732/670x335/semangat-pemain-difabel-ikut-seleksi-timnas-amputasi-indonesia-u-23-rev-1.jpg
https://www.merdeka.com/foto/trending/rasanya-bikin-penasaran-pria-ini-nemu-sandal-kulit-di-sungai-langsung-dimasak.html,"Rasanya Bikin Penasaran, Pria Ini Temukan Sandal Kulit di Sungai Langsung Dimasak",2023-07-05T03:45:00.000Z,"Seorang pria menemukan sandal berbahan kulit di kali yang kemudian dimasak dan digoreng menggunakan bumbu kuning. Terdengar aneh, namun pria ini nyata melakukannya. Simak ulasannya.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565711/670x335/rasanya-bikin-penasaran-pria-ini-nemu-sandal-kulit-di-sungai-langsung-dimasak.png
https://www.merdeka.com/peristiwa/video-penampakan-rumah-panji-gumilang-diintai-polisi-sejak-viral-polemik-al-zaytun.html,"VIDEO: Penampakan Rumah Panji Gumilang, Diintai Polisi Sejak Viral Polemik Al Zaytun",2023-07-05T03:42:02.000Z,"Pimpinan Pondok Pesantren Al Zaytun, Panji Gumilang memenuhi, panggilan polisi di Mabes Polri. Usai pemeriksaan tersebut, rumah Panji yang ada di Krukut Limo, Depok masih terlihat sepi.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565730/670x335/video-penampakan-rumah-panji-gumilang-diintai-polisi-sejak-viral-polemik-al-zaytun.jpg
https://www.merdeka.com/foto/artis/sempat-dirahasiakan-ini-wajah-cantik-gewa-anak-mendiang-glenn-fredly-bikin-gemas.html,"Sempat Dirahasiakan, ini Wajah Cantik Gewa Anak Mendiang Glenn Fredly, Bikin Gemas",2023-07-05T03:40:35.000Z,"Sejak dikaruniai momongan, Mutia Ayu istri mendiang Glenn Fredly memutuskan untuk merahasiakan wajah sang buah hati yang bernama Gewa. Namun, setelah Gewa tumbuh besar, akhirnya Mutia menunjukkan wajah Gewa ke publik. Bocah mungil itu amat cantik dan menggemaskan. Berikut beberapa fotonya.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565729/670x335/sempat-dirahasiakan-ini-wajah-cantik-gewa-anak-mendiang-glenn-fredly-bikin-gemas.jpg
https://www.merdeka.com/peristiwa/video-mario-tersipu-di-sidang-isi-chat-dibuka-ternyata-masih-bilang-sayang-amanda.html,"VIDEO: Mario Tersipu di Sidang, Isi Chat Dibuka Ternyata Masih Bilang Sayang Amanda",2023-07-05T03:38:18.000Z,"Amanda mantan pacar Mario Dandy hadir sebagai saksi dalam persidangan di Pengadilan Negeri Jakarta Selatan, Selasa (4/7). Dalam persidangan, penasihat hukum membacakan salah satu bukti isi chat Amanda ke Mario.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565727/670x335/video-mario-tersipu-di-sidang-isi-chat-dibuka-ternyata-masih-bilang-sayang-amanda.jpg
https://www.merdeka.com/peristiwa/top-news-makanan-si-kembar-rihana-rihani-selama-buron-wakapolri-soal-matahari-dua.html,TOP NEWS: Makanan Si Kembar Rihana Rihani Selama Buron| Wakapolri Soal 'Matahari Dua',2023-07-05T03:32:03.000Z,"Tersangka penipuan jual beli Iphone si kembar Rihana dan Rihani menceritakan nasibnya selama menjadi buronan. Keduanya bercerita, ketika bersembunyi di apartemen biasanya makan pakai telur dan di supermarket.",http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565724/670x335/top-news-makanan-si-kembar-rihana-rihani-selama-buron-wakapolri-soal-matahari-dua.jpeg
https://www.merdeka.com/peristiwa/bupati-oku-timur-dan-istri-terima-penghargaan-manggala-karya-kencana-dari-bkkbn.html,Bupati OKU Timur dan Istri Terima Penghargaan Manggala Karya Kencana dari BKKBN,2023-07-05T03:26:41.000Z,Penghargaan Manggala Karya Kencana ini diberikan untuk sosok yang dinilai mempunyai dedikasi tinggi terhadap program pengendalian penduduk.,http://klimg.com/merdeka.com/i/w/news/2023/07/05/1565723/670x335/bupati-oku-timur-dan-istri-terima-penghargaan-manggala-karya-kencana-dari-bkkbn.jpg
https://sports.okezone.com/read/2023/09/19/38/2886058/alami-kendala-visa-marc-marquez-terpaksa-tunda-penerbangan-untuk-mentas-di-motogp-india-2023,"Alami Kendala Visa, Marc Marquez Terpaksa Tunda Penerbangan untuk Mentas di MotoGP India 2023",2023-09-19T15:30:28.000Z,Marc Marquez dan sejumlah pembalap serta kru lain di MotoGP mengalami masalah visa,https://img.okezone.com/dynamic/content/2023/09/19/38/2886058/alami-kendala-visa-marc-marquez-terpaksa-tunda-penerbangan-untuk-mentas-di-motogp-india-2023-xwKdw8RoQn.jpg?w=300
https://nasional.okezone.com/read/2023/09/19/337/2886057/lugas-ganjar-pranowo-jawab-pertanyaan-mahasiswa-dan-dosen-ugm,"Lugas, Ganjar Pranowo Jawab Pertanyaan Mahasiswa dan Dosen UGM",2023-09-19T15:27:03.000Z,"Lugas, Ganjar Pranowo Jawab Pertanyaan Mahasiswa dan Dosen UGM",https://img.okezone.com/dynamic/content/2023/09/19/337/2886057/lugas-ganjar-pranowo-jawab-pertanyaan-mahasiswa-dan-dosen-ugm-nqyeB8WnKA.jpg?w=300
https://health.okezone.com/read/2023/09/19/483/2885664/4-penyebab-perut-buncit-yang-wajib-dihindari-salah-satunya-makanan-dan-minuman-manis,"4 Penyebab Perut Buncit yang Wajib Dihindari, Salah Satunya Makanan dan Minuman Manis",2023-09-19T15:20:35.000Z,"Untuk bisa menghindarinya, maka kita perlu tahu apa saja sih faktor-faktor penyebab yang bikin perut jadi buncit.",https://img.okezone.com/dynamic/content/2023/09/19/483/2885664/4-penyebab-perut-buncit-yang-wajib-dihindari-salah-satunya-makanan-dan-minuman-manis-O14Ylb7v88.jpg?w=300
https://bola.okezone.com/read/2023/09/19/51/2886056/hugo-samir-sumbang-1-gol-untuk-timnas-indonesia-u-24-di-asian-games-2023-jacksen-f-tiago-bangga-bukan-main,"Hugo Samir Sumbang 1 Gol untuk Timnas Indonesia U-24 di Asian Games 2023, Jacksen F Tiago Bangga Bukan Main",2023-09-19T15:19:53.000Z,Hugo Samir cetak gol dalam kemenangan Timnas Indonesia U-24 2-0 atas Kirgistan U-24 di Asian Games 2023,https://img.okezone.com/dynamic/content/2023/09/19/51/2886056/hugo-samir-sumbang-1-gol-untuk-timnas-indonesia-u-24-di-asian-games-2023-jacksen-f-tiago-bangga-bukan-main-PY3BMvUfth.jpg?w=300
https://nasional.okezone.com/read/2023/09/19/337/2886055/kenang-masa-kuliah-ganjar-hobi-makan-sego-pecel,"Kenang Masa Kuliah, Ganjar Hobi Makan Sego Pecel",2023-09-19T15:15:46.000Z,"Kenang Masa Kuliah, Ganjar Hobi Makan Sego Pecel",https://img.okezone.com/dynamic/content/2023/09/19/337/2886055/kenang-masa-kuliah-ganjar-hobi-makan-sego-pecel-clFoCSZPfZ.jpg?w=300
https://bola.okezone.com/read/2023/09/19/51/2886052/jadwal-siaran-langsung-timnas-indonesia-u-24-vs-timnas-taiwan-u-24-di-asian-games-2023-live-di-rcti,"Jadwal Siaran Langsung Timnas Indonesia U-24 vs Timnas Taiwan U-24 di Asian Games 2023, Live di RCTI!",2023-09-19T15:10:10.000Z,Berikut Jadwal Siaran Langsung Timnas Indonesia U-24 vs Timnas Taiwan U-24 di Asian Games 2023,https://img.okezone.com/dynamic/content/2023/09/19/51/2886052/jadwal-siaran-langsung-timnas-indonesia-u-24-vs-timnas-taiwan-u-24-di-asian-games-2023-live-di-rcti-UPG7z0OEnz.jpg?w=300
https://megapolitan.okezone.com/read/2023/09/19/338/2886053/tawuran-pecah-di-johar-baru-warga-saling-serang-pakai-petasan-hingga-molotov,"Tawuran Pecah di Johar Baru, Warga Saling Serang Pakai Petasan hingga Molotov",2023-09-19T15:05:03.000Z,"Tawuran Pecah di Johar Baru, Warga Saling Serang Pakai Petasan hingga Molotov",https://img.okezone.com/dynamic/content/2023/09/19/338/2886053/tawuran-pecah-di-johar-baru-warga-saling-serang-pakai-petasan-hingga-molotov-RiX5bOGj7e.jpg?w=300
